Date  AveragePrice  type  region
7/24/2016  2.25  organic  Portland
7/17/2016  1.86  organic  Portland
7/10/2016  1.66  organic  Portland
7/3/2016  1.33  organic  Portland
6/26/2016  1.42  organic  Portland
6/19/2016  1.23  organic  Portland
6/12/2016  1.67  organic  Portland
6/5/2016  1.66  organic  Portland
5/29/2016  1.44  organic  Portland
5/22/2016  1.22  organic  Portland
5/15/2016  1.61  organic  Portland
5/8/2016  1.19  organic  Portland
5/1/2016  1.03  organic  Portland
4/24/2016  1.39  organic  Portland
4/17/2016  1.64  organic  Portland
4/10/2016  0.96  organic  Portland
4/3/2016  1.3  organic  Portland
3/27/2016  1.33  organic  Portland
3/20/2016  0.87  organic  Portland
3/13/2016  1.13  organic  Portland
3/6/2016  1.29  organic  Portland
2/28/2016  1.89  organic  Portland
2/21/2016  1.76  organic  Portland
2/14/2016  0.9  organic  Portland
2/7/2016  1.12  organic  Portland
1/31/2016  1.35  organic  Portland
1/24/2016  1.6  organic  Portland
1/17/2016  1.22  organic  Portland
1/10/2016  1.25  organic  Portland
1/3/2016  1.44  organic  Portland
12/25/2016  1.6  organic  RaleighGreensboro
12/18/2016  1.6  organic  RaleighGreensboro
12/11/2016  1.63  organic  RaleighGreensboro
12/4/2016  2.01  organic  RaleighGreensboro
11/27/2016  2.01  organic  RaleighGreensboro
11/20/2016  1.87  organic  RaleighGreensboro
11/13/2016  1.85  organic  RaleighGreensboro
11/6/2016  1.85  organic  RaleighGreensboro
10/30/2016  1.83  organic  RaleighGreensboro
10/23/2016  1.69  organic  RaleighGreensboro
10/16/2016  1.69  organic  RaleighGreensboro
10/9/2016  1.65  organic  RaleighGreensboro
10/2/2016  1.87  organic  RaleighGreensboro
9/25/2016  1.81  organic  RaleighGreensboro
9/18/2016  1.85  organic  RaleighGreensboro
9/11/2016  1.77  organic  RaleighGreensboro
9/4/2016  1.83  organic  RaleighGreensboro
8/28/2016  1.79  organic  RaleighGreensboro
8/21/2016  1.83  organic  RaleighGreensboro
8/14/2016  1.84  organic  RaleighGreensboro
8/7/2016  1.65  organic  RaleighGreensboro
7/31/2016  1.68  organic  RaleighGreensboro
7/24/2016  1.72  organic  RaleighGreensboro
7/17/2016  1.76  organic  RaleighGreensboro
7/10/2016  1.87  organic  RaleighGreensboro
7/3/2016  1.88  organic  RaleighGreensboro
6/26/2016  1.72  organic  RaleighGreensboro
6/19/2016  1.78  organic  RaleighGreensboro
6/12/2016  1.7  organic  RaleighGreensboro
6/5/2016  1.58  organic  RaleighGreensboro
5/29/2016  1.8  organic  RaleighGreensboro
5/22/2016  1.33  organic  RaleighGreensboro
5/15/2016  1.66  organic  RaleighGreensboro
5/8/2016  1.65  organic  RaleighGreensboro
5/1/2016  1.59  organic  RaleighGreensboro
4/24/2016  1.61  organic  RaleighGreensboro
4/17/2016  1.49  organic  RaleighGreensboro
4/10/2016  1.33  organic  RaleighGreensboro
4/3/2016  1.73  organic  RaleighGreensboro
3/27/2016  1.43  organic  RaleighGreensboro
3/20/2016  1.42  organic  RaleighGreensboro
3/13/2016  1.54  organic  RaleighGreensboro
3/6/2016  1.79  organic  RaleighGreensboro
2/28/2016  1.71  organic  RaleighGreensboro
2/21/2016  1.76  organic  RaleighGreensboro
2/14/2016  1.59  organic  RaleighGreensboro
2/7/2016  1.54  organic  RaleighGreensboro
1/31/2016  1.56  organic  RaleighGreensboro
1/24/2016  1.59  organic  RaleighGreensboro
1/17/2016  1.66  organic  RaleighGreensboro
1/10/2016  1.59  organic  RaleighGreensboro
1/3/2016  1.68  organic  RaleighGreensboro
12/25/2016  1.66  organic  RichmondNorfolk
12/18/2016  1.61  organic  RichmondNorfolk
12/11/2016  1.58  organic  RichmondNorfolk
12/4/2016  1.3  organic  RichmondNorfolk
11/27/2016  1.27  organic  RichmondNorfolk
11/20/2016  1.1  organic  RichmondNorfolk
11/13/2016  1.61  organic  RichmondNorfolk
11/6/2016  1.16  organic  RichmondNorfolk
10/30/2016  1.76  organic  RichmondNorfolk
10/23/2016  1.16  organic  RichmondNorfolk
10/16/2016  1.39  organic  RichmondNorfolk
10/9/2016  1.25  organic  RichmondNorfolk
10/2/2016  1.79  organic  RichmondNorfolk
9/25/2016  1.54  organic  RichmondNorfolk
9/18/2016  1.52  organic  RichmondNorfolk
9/11/2016  1.24  organic  RichmondNorfolk
9/4/2016  1.29  organic  RichmondNorfolk
8/28/2016  1.32  organic  RichmondNorfolk
8/21/2016  1.56  organic  RichmondNorfolk
8/14/2016  1.43  organic  RichmondNorfolk
8/7/2016  1.33  organic  RichmondNorfolk
7/31/2016  1.39  organic  RichmondNorfolk
7/24/2016  1.44  organic  RichmondNorfolk
7/17/2016  1.5  organic  RichmondNorfolk
7/10/2016  1.41  organic  RichmondNorfolk
7/3/2016  1.44  organic  RichmondNorfolk
6/26/2016  1.19  organic  RichmondNorfolk
6/19/2016  1.2  organic  RichmondNorfolk
6/12/2016  1.16  organic  RichmondNorfolk
6/5/2016  0.95  organic  RichmondNorfolk
5/29/2016  1.05  organic  RichmondNorfolk
5/22/2016  1.03  organic  RichmondNorfolk
5/15/2016  1.37  organic  RichmondNorfolk
5/8/2016  1.36  organic  RichmondNorfolk
5/1/2016  1.37  organic  RichmondNorfolk
4/24/2016  1.41  organic  RichmondNorfolk
4/17/2016  1.19  organic  RichmondNorfolk
4/10/2016  0.93  organic  RichmondNorfolk
4/3/2016  1.35  organic  RichmondNorfolk
3/27/2016  1.14  organic  RichmondNorfolk
3/20/2016  1  organic  RichmondNorfolk
3/13/2016  1.23  organic  RichmondNorfolk
3/6/2016  1.54  organic  RichmondNorfolk
2/28/2016  1.41  organic  RichmondNorfolk
2/21/2016  1.48  organic  RichmondNorfolk
2/14/2016  1.29  organic  RichmondNorfolk
2/7/2016  1.34  organic  RichmondNorfolk
1/31/2016  1.35  organic  RichmondNorfolk
1/24/2016  1.45  organic  RichmondNorfolk
1/17/2016  1.4  organic  RichmondNorfolk
1/10/2016  1.35  organic  RichmondNorfolk
1/3/2016  1.45  organic  RichmondNorfolk
12/25/2016  1.68  organic  Roanoke
12/18/2016  1.5  organic  Roanoke
12/11/2016  1.39  organic  Roanoke
12/4/2016  1.16  organic  Roanoke
11/27/2016  1.1  organic  Roanoke
11/20/2016  0.98  organic  Roanoke
11/13/2016  1.17  organic  Roanoke
11/6/2016  0.96  organic  Roanoke
10/30/2016  1.77  organic  Roanoke
10/23/2016  0.97  organic  Roanoke
10/16/2016  1.15  organic  Roanoke
10/9/2016  1.02  organic  Roanoke
10/2/2016  1.69  organic  Roanoke
9/25/2016  1.34  organic  Roanoke
9/18/2016  1.52  organic  Roanoke
9/11/2016  1.08  organic  Roanoke
9/4/2016  1.15  organic  Roanoke
8/28/2016  1.05  organic  Roanoke
8/21/2016  1.41  organic  Roanoke
8/14/2016  1.26  organic  Roanoke
8/7/2016  1.19  organic  Roanoke
7/31/2016  1.2  organic  Roanoke
7/24/2016  1.51  organic  Roanoke
7/17/2016  1.49  organic  Roanoke
7/10/2016  1.33  organic  Roanoke
7/3/2016  1.52  organic  Roanoke
6/26/2016  1.19  organic  Roanoke
6/19/2016  1.18  organic  Roanoke
6/12/2016  1.21  organic  Roanoke
6/5/2016  0.89  organic  Roanoke
5/29/2016  0.96  organic  Roanoke
5/22/2016  0.79  organic  Roanoke
5/15/2016  1.35  organic  Roanoke
5/8/2016  1.36  organic  Roanoke
5/1/2016  1.35  organic  Roanoke
4/24/2016  1.4  organic  Roanoke
4/17/2016  1.06  organic  Roanoke
4/10/2016  0.81  organic  Roanoke
4/3/2016  1.31  organic  Roanoke
3/27/2016  0.99  organic  Roanoke
3/20/2016  0.94  organic  Roanoke
3/13/2016  1.22  organic  Roanoke
3/6/2016  1.55  organic  Roanoke
2/28/2016  1.29  organic  Roanoke
2/21/2016  1.38  organic  Roanoke
2/14/2016  1.21  organic  Roanoke
2/7/2016  1.29  organic  Roanoke
1/31/2016  1.33  organic  Roanoke
1/24/2016  1.55  organic  Roanoke
1/17/2016  1.37  organic  Roanoke
1/10/2016  1.28  organic  Roanoke
1/3/2016  1.24  organic  Roanoke
12/25/2016  2.41  organic  Sacramento
12/18/2016  2.36  organic  Sacramento
12/11/2016  2.46  organic  Sacramento
12/4/2016  2.52  organic  Sacramento
11/27/2016  2.61  organic  Sacramento
11/20/2016  2.54  organic  Sacramento
11/13/2016  2.65  organic  Sacramento
11/6/2016  2.82  organic  Sacramento
10/30/2016  2.44  organic  Sacramento
10/23/2016  2.23  organic  Sacramento
10/16/2016  2.13  organic  Sacramento
10/9/2016  2.39  organic  Sacramento
10/2/2016  2.33  organic  Sacramento
9/25/2016  2.18  organic  Sacramento
9/18/2016  2.17  organic  Sacramento
9/11/2016  2.19  organic  Sacramento
9/4/2016  2.19  organic  Sacramento
8/28/2016  2.23  organic  Sacramento
8/21/2016  2.19  organic  Sacramento
8/14/2016  1.96  organic  Sacramento
8/7/2016  2.2  organic  Sacramento
7/31/2016  2.19  organic  Sacramento
7/24/2016  2.15  organic  Sacramento
7/17/2016  2.14  organic  Sacramento
7/10/2016  2.13  organic  Sacramento
7/3/2016  2.13  organic  Sacramento
6/26/2016  1.79  organic  Sacramento
6/19/2016  2.13  organic  Sacramento
6/12/2016  2.11  organic  Sacramento
6/5/2016  2.08  organic  Sacramento
5/29/2016  1.99  organic  Sacramento
5/22/2016  2.01  organic  Sacramento
5/15/2016  1.72  organic  Sacramento
5/8/2016  1.4  organic  Sacramento
5/1/2016  1.41  organic  Sacramento
4/24/2016  2.01  organic  Sacramento
4/17/2016  1.95  organic  Sacramento
4/10/2016  2.05  organic  Sacramento
4/3/2016  2.03  organic  Sacramento
3/27/2016  2.07  organic  Sacramento
3/20/2016  1.96  organic  Sacramento
3/13/2016  2.04  organic  Sacramento
3/6/2016  1.88  organic  Sacramento
2/28/2016  2.01  organic  Sacramento
2/21/2016  2.04  organic  Sacramento
2/14/2016  1.98  organic  Sacramento
2/7/2016  1.72  organic  Sacramento
1/31/2016  1.73  organic  Sacramento
1/24/2016  1.73  organic  Sacramento
1/17/2016  1.72  organic  Sacramento
1/10/2016  1.68  organic  Sacramento
1/3/2016  1.68  organic  Sacramento
12/25/2016  1.43  organic  SanDiego
12/18/2016  1.63  organic  SanDiego
12/11/2016  1.49  organic  SanDiego
12/4/2016  2.06  organic  SanDiego
11/27/2016  2.12  organic  SanDiego
11/20/2016  2.22  organic  SanDiego
11/13/2016  2.1  organic  SanDiego
11/6/2016  2.51  organic  SanDiego
10/30/2016  2.74  organic  SanDiego
10/23/2016  2.73  organic  SanDiego
10/16/2016  2.28  organic  SanDiego
10/9/2016  2.22  organic  SanDiego
10/2/2016  1.99  organic  SanDiego
9/25/2016  2.35  organic  SanDiego
9/18/2016  2.15  organic  SanDiego
9/11/2016  1.59  organic  SanDiego
9/4/2016  1.79  organic  SanDiego
8/28/2016  1.89  organic  SanDiego
8/21/2016  1.92  organic  SanDiego
8/14/2016  1.91  organic  SanDiego
8/7/2016  1.48  organic  SanDiego
7/31/2016  1.97  organic  SanDiego
7/24/2016  1.69  organic  SanDiego
7/17/2016  1.91  organic  SanDiego
7/10/2016  1.43  organic  SanDiego
7/3/2016  1.49  organic  SanDiego
6/26/2016  1.52  organic  SanDiego
6/19/2016  1.46  organic  SanDiego
6/12/2016  1.45  organic  SanDiego
6/5/2016  1.52  organic  SanDiego
5/29/2016  1.44  organic  SanDiego
5/22/2016  1.15  organic  SanDiego
5/15/2016  1.53  organic  SanDiego
5/8/2016  1.37  organic  SanDiego
5/1/2016  1.37  organic  SanDiego
4/24/2016  1.22  organic  SanDiego
4/17/2016  1.29  organic  SanDiego
4/10/2016  1.23  organic  SanDiego
4/3/2016  1.25  organic  SanDiego
3/27/2016  1.35  organic  SanDiego
3/20/2016  1.4  organic  SanDiego
3/13/2016  1.38  organic  SanDiego
3/6/2016  1.21  organic  SanDiego
2/28/2016  1.12  organic  SanDiego
2/21/2016  1.25  organic  SanDiego
2/14/2016  1.42  organic  SanDiego
2/7/2016  1.32  organic  SanDiego
1/31/2016  1.4  organic  SanDiego
1/24/2016  1.31  organic  SanDiego
1/17/2016  1.46  organic  SanDiego
1/10/2016  1.32  organic  SanDiego
1/3/2016  1.41  organic  SanDiego
12/25/2016  2.56  organic  SanFrancisco
12/18/2016  2.57  organic  SanFrancisco
12/11/2016  2.67  organic  SanFrancisco
12/4/2016  2.67  organic  SanFrancisco
11/27/2016  2.88  organic  SanFrancisco
11/20/2016  2.94  organic  SanFrancisco
11/13/2016  2.99  organic  SanFrancisco
11/6/2016  3.12  organic  SanFrancisco
10/30/2016  3.25  organic  SanFrancisco
10/23/2016  2.93  organic  SanFrancisco
10/16/2016  2.34  organic  SanFrancisco
10/9/2016  2.72  organic  SanFrancisco
10/2/2016  2.64  organic  SanFrancisco
9/25/2016  2.35  organic  SanFrancisco
9/18/2016  2.39  organic  SanFrancisco
9/11/2016  2.37  organic  SanFrancisco
9/4/2016  2.38  organic  SanFrancisco
8/28/2016  2.38  organic  SanFrancisco
8/21/2016  2.37  organic  SanFrancisco
8/14/2016  2.02  organic  SanFrancisco
8/7/2016  2.33  organic  SanFrancisco
7/31/2016  2.29  organic  SanFrancisco
7/24/2016  2.37  organic  SanFrancisco
7/17/2016  2.3  organic  SanFrancisco
7/10/2016  2.32  organic  SanFrancisco
7/3/2016  2.31  organic  SanFrancisco
6/26/2016  2.21  organic  SanFrancisco
6/19/2016  2.31  organic  SanFrancisco
6/12/2016  2.25  organic  SanFrancisco
6/5/2016  2.3  organic  SanFrancisco
5/29/2016  2.34  organic  SanFrancisco
5/22/2016  2.34  organic  SanFrancisco
5/15/2016  2.27  organic  SanFrancisco
5/8/2016  1.32  organic  SanFrancisco
5/1/2016  1.33  organic  SanFrancisco
4/24/2016  2.21  organic  SanFrancisco
4/17/2016  2.33  organic  SanFrancisco
4/10/2016  2.33  organic  SanFrancisco
4/3/2016  2.3  organic  SanFrancisco
3/27/2016  2.23  organic  SanFrancisco
3/20/2016  2.33  organic  SanFrancisco
3/13/2016  2.27  organic  SanFrancisco
3/6/2016  2.31  organic  SanFrancisco
2/28/2016  2.29  organic  SanFrancisco
2/21/2016  2.38  organic  SanFrancisco
2/14/2016  2.37  organic  SanFrancisco
2/7/2016  1.93  organic  SanFrancisco
1/31/2016  2.3  organic  SanFrancisco
1/24/2016  1.89  organic  SanFrancisco
1/17/2016  1.95  organic  SanFrancisco
1/10/2016  1.93  organic  SanFrancisco
1/3/2016  1.93  organic  SanFrancisco
12/25/2016  0.81  organic  Seattle
12/18/2016  1.08  organic  Seattle
12/11/2016  1.54  organic  Seattle
12/4/2016  1.45  organic  Seattle
11/27/2016  1.53  organic  Seattle
11/20/2016  1.59  organic  Seattle
11/13/2016  2.28  organic  Seattle
11/6/2016  1.69  organic  Seattle
10/30/2016  2.73  organic  Seattle
10/23/2016  2.24  organic  Seattle
10/16/2016  1.59  organic  Seattle
10/9/2016  1.73  organic  Seattle
10/2/2016  1.45  organic  Seattle
9/25/2016  1.69  organic  Seattle
9/18/2016  1.59  organic  Seattle
9/11/2016  1.39  organic  Seattle
9/4/2016  2.09  organic  Seattle
8/28/2016  2.24  organic  Seattle
8/21/2016  1.83  organic  Seattle
8/14/2016  2.19  organic  Seattle
8/7/2016  1.81  organic  Seattle
7/31/2016  1.34  organic  Seattle
7/24/2016  1.95  organic  Seattle
7/17/2016  2.11  organic  Seattle
7/10/2016  1.8  organic  Seattle
7/3/2016  1.65  organic  Seattle
6/26/2016  1.74  organic  Seattle
6/19/2016  1.75  organic  Seattle
6/12/2016  1.87  organic  Seattle
6/5/2016  1.76  organic  Seattle
5/29/2016  1.62  organic  Seattle
5/22/2016  1.55  organic  Seattle
5/15/2016  1.71  organic  Seattle
5/8/2016  1.2  organic  Seattle
5/1/2016  1.25  organic  Seattle
4/24/2016  1.31  organic  Seattle
4/17/2016  1.51  organic  Seattle
4/10/2016  0.89  organic  Seattle
4/3/2016  1.27  organic  Seattle
3/27/2016  1.55  organic  Seattle
3/20/2016  0.98  organic  Seattle
3/13/2016  1.18  organic  Seattle
3/6/2016  1.22  organic  Seattle
2/28/2016  1.46  organic  Seattle
2/21/2016  1.41  organic  Seattle
2/14/2016  0.98  organic  Seattle
2/7/2016  1.26  organic  Seattle
1/31/2016  1.36  organic  Seattle
1/24/2016  1.47  organic  Seattle
1/17/2016  1.26  organic  Seattle
1/10/2016  1.29  organic  Seattle
1/3/2016  1.58  organic  Seattle
12/25/2016  1.59  organic  SouthCarolina
12/18/2016  1.5  organic  SouthCarolina
12/11/2016  1.49  organic  SouthCarolina
12/4/2016  1.69  organic  SouthCarolina
11/27/2016  1.77  organic  SouthCarolina
11/20/2016  1.7  organic  SouthCarolina
11/13/2016  1.73  organic  SouthCarolina
11/6/2016  1.67  organic  SouthCarolina
10/30/2016  1.73  organic  SouthCarolina
10/23/2016  1.4  organic  SouthCarolina
10/16/2016  1.55  organic  SouthCarolina
10/9/2016  1.6  organic  SouthCarolina
10/2/2016  1.87  organic  SouthCarolina
9/25/2016  1.81  organic  SouthCarolina
9/18/2016  1.66  organic  SouthCarolina
9/11/2016  1.6  organic  SouthCarolina
9/4/2016  1.6  organic  SouthCarolina
8/28/2016  1.51  organic  SouthCarolina
8/21/2016  1.6  organic  SouthCarolina
8/14/2016  1.61  organic  SouthCarolina
8/7/2016  1.42  organic  SouthCarolina
7/31/2016  1.58  organic  SouthCarolina
7/24/2016  1.58  organic  SouthCarolina
7/17/2016  1.32  organic  SouthCarolina
7/10/2016  1.35  organic  SouthCarolina
7/3/2016  1.23  organic  SouthCarolina
6/26/2016  1.24  organic  SouthCarolina
6/19/2016  1.21  organic  SouthCarolina
6/12/2016  1.31  organic  SouthCarolina
6/5/2016  1.31  organic  SouthCarolina
5/29/2016  1.41  organic  SouthCarolina
5/22/2016  1.45  organic  SouthCarolina
5/15/2016  1.48  organic  SouthCarolina
5/8/2016  1.55  organic  SouthCarolina
5/1/2016  1.44  organic  SouthCarolina
4/24/2016  1.49  organic  SouthCarolina
4/17/2016  1.47  organic  SouthCarolina
4/10/2016  1.34  organic  SouthCarolina
4/3/2016  1.37  organic  SouthCarolina
3/27/2016  1.41  organic  SouthCarolina
3/20/2016  1.36  organic  SouthCarolina
3/13/2016  1.45  organic  SouthCarolina
3/6/2016  1.56  organic  SouthCarolina
2/28/2016  1.67  organic  SouthCarolina
2/21/2016  1.58  organic  SouthCarolina
2/14/2016  1.55  organic  SouthCarolina
2/7/2016  1.61  organic  SouthCarolina
1/31/2016  1.54  organic  SouthCarolina
1/24/2016  1.5  organic  SouthCarolina
1/17/2016  1.66  organic  SouthCarolina
1/10/2016  1.6  organic  SouthCarolina
1/3/2016  1.58  organic  SouthCarolina
12/25/2016  1.21  organic  SouthCentral
12/18/2016  1.1  organic  SouthCentral
12/11/2016  1.12  organic  SouthCentral
12/4/2016  1.21  organic  SouthCentral
11/27/2016  1.18  organic  SouthCentral
11/20/2016  1.22  organic  SouthCentral
11/13/2016  1.24  organic  SouthCentral
11/6/2016  1.44  organic  SouthCentral
10/30/2016  1.48  organic  SouthCentral
10/23/2016  1.41  organic  SouthCentral
10/16/2016  1.09  organic  SouthCentral
10/9/2016  1.09  organic  SouthCentral
10/2/2016  1.14  organic  SouthCentral
9/25/2016  1.15  organic  SouthCentral
9/18/2016  1.14  organic  SouthCentral
9/11/2016  1.07  organic  SouthCentral
9/4/2016  1.08  organic  SouthCentral
8/28/2016  1.04  organic  SouthCentral
8/21/2016  0.97  organic  SouthCentral
8/14/2016  0.98  organic  SouthCentral
8/7/2016  1.26  organic  SouthCentral
7/31/2016  1.22  organic  SouthCentral
7/24/2016  1.21  organic  SouthCentral
7/17/2016  1.21  organic  SouthCentral
7/10/2016  1.18  organic  SouthCentral
7/3/2016  1.13  organic  SouthCentral
6/26/2016  1.17  organic  SouthCentral
6/19/2016  1.14  organic  SouthCentral
6/12/2016  1.11  organic  SouthCentral
6/5/2016  1.1  organic  SouthCentral
5/29/2016  1.07  organic  SouthCentral
5/22/2016  1.05  organic  SouthCentral
5/15/2016  1.11  organic  SouthCentral
5/8/2016  1.07  organic  SouthCentral
5/1/2016  1.13  organic  SouthCentral
4/24/2016  1.11  organic  SouthCentral
4/17/2016  1.15  organic  SouthCentral
4/10/2016  1.21  organic  SouthCentral
4/3/2016  1.22  organic  SouthCentral
3/27/2016  1.25  organic  SouthCentral
3/20/2016  1.23  organic  SouthCentral
3/13/2016  1.24  organic  SouthCentral
3/6/2016  1.21  organic  SouthCentral
2/28/2016  1.24  organic  SouthCentral
2/21/2016  1.28  organic  SouthCentral
2/14/2016  1.31  organic  SouthCentral
2/7/2016  1.35  organic  SouthCentral
1/31/2016  1.41  organic  SouthCentral
1/24/2016  1.35  organic  SouthCentral
1/17/2016  1.33  organic  SouthCentral
1/10/2016  1.38  organic  SouthCentral
1/3/2016  1.38  organic  SouthCentral
12/25/2016  1.41  organic  Southeast
12/18/2016  1.26  organic  Southeast
12/11/2016  1.29  organic  Southeast
12/4/2016  1.44  organic  Southeast
11/27/2016  1.55  organic  Southeast
11/20/2016  1.58  organic  Southeast
11/13/2016  1.58  organic  Southeast
11/6/2016  1.62  organic  Southeast
10/30/2016  1.75  organic  Southeast
10/23/2016  1.36  organic  Southeast
10/16/2016  1.35  organic  Southeast
10/9/2016  1.44  organic  Southeast
10/2/2016  2.13  organic  Southeast
9/25/2016  1.81  organic  Southeast
9/18/2016  1.58  organic  Southeast
9/11/2016  1.5  organic  Southeast
9/4/2016  1.54  organic  Southeast
8/28/2016  1.41  organic  Southeast
8/21/2016  1.65  organic  Southeast
8/14/2016  1.63  organic  Southeast
8/7/2016  1.39  organic  Southeast
7/31/2016  1.62  organic  Southeast
7/24/2016  1.67  organic  Southeast
7/17/2016  1.45  organic  Southeast
7/10/2016  1.4  organic  Southeast
7/3/2016  1.16  organic  Southeast
6/26/2016  1.31  organic  Southeast
6/19/2016  1.22  organic  Southeast
